Date,HomeTeam,AwayTeam,Elo_H_before,Elo_A_before,GoalsScore_H,GoalsAgainst_H,GoalDifference_H,WinStreak_H,LoseStreak_H,Wins_H,Losses_H,WinRate_H,GoalsScore_H_avg,GoalsAgainst_H_avg,Home_adv_elo,GoalsScore_A,GoalsAgainst_A,GoalDifference_A,WinStreak_A,LoseStreak_A,Wins_A,Losses_A,WinRate_A,GoalsScore_A_avg,GoalsAgainst_A_avg,H2H_score,H2H_GS_H_total,H2H_GS_A_total,H2H_GS_H_avg,H2H_GS_A_avg,Full Time Home Goals,Full Time Away Goals
2023-11-12,Chelsea,Man City,1598.1870270317565,1822.3272717360753,12.0,6.0,6.0,1,0,3.0,1.0,0.6,2.4,1.2,-52.5,12.0,5.0,7.0,3,0,3.0,2.0,0.6,2.4,1.0,0,45,44,1.1842105263157894,1.1578947368421053,4,4
2023-11-25,Sheffield United,Bournemouth,1404.757354035116,1450.9594855500604,5.0,12.0,-7.0,0,0,1.0,3.0,0.2,1.0,2.4,37.5,6.0,12.0,-6.0,1,0,2.0,3.0,0.4,1.2,2.4,1,3,2,1.5,1.0,1,3
2023-11-25,Nott'm Forest,Brighton,1504.6620872271653,1605.8129288505481,6.0,8.0,-2.0,0,1,1.0,2.0,0.2,1.2,1.6,7.5,6.0,7.0,-1.0,0,0,0.0,1.0,0.0,1.2,1.4,1,3,1,1.5,0.5,2,3
2023-11-25,Luton,Crystal Palace,1476.4302057561658,1543.8953157068922,4.0,8.0,-4.0,0,1,0.0,3.0,0.0,0.8,1.6,-52.50000000000001,5.0,9.0,-4.0,0,1,1.0,3.0,0.2,1.0,1.8,0,0,0,0.0,0.0,2,1
2023-11-25,Newcastle,Chelsea,1648.460201846121,1604.0669209793396,9.0,6.0,3.0,0,1,2.0,1.0,0.4,1.8,1.2,37.50000000000001,14.0,10.0,4.0,0,0,2.0,1.0,0.4,2.8,2.0,-11,27,55,0.7941176470588235,1.6176470588235294,4,1
2023-11-25,Burnley,West Ham,1443.2208971147736,1547.824171176553,3.0,14.0,-11.0,0,5,0.0,5.0,0.0,0.6,2.8,-52.50000000000001,8.0,12.0,-4.0,1,0,1.0,3.0,0.2,1.6,2.4,-3,21,22,1.3125,1.375,1,2
2023-11-25,Man City,Liverpool,1816.4473777884923,1738.445710511148,15.0,7.0,8.0,0,0,3.0,1.0,0.6,3.0,1.4,97.5,11.0,3.0,8.0,1,0,3.0,0.0,0.6,2.2,0.6,-5,56,52,1.4736842105263157,1.368421052631579,1,1
2023-11-25,Brentford,Arsenal,1598.1404559917935,1701.15516428036,9.0,7.0,2.0,0,1,3.0,2.0,0.6,1.8,1.4,-22.499999999999996,11.0,4.0,7.0,1,0,3.0,1.0,0.6,2.2,0.8,-1,4,6,1.0,1.5,0,1
2023-11-26,Tottenham,Aston Villa,1631.8284659539722,1623.291697079294,7.0,7.0,0.0,0,2,3.0,2.0,0.6,1.4,1.4,67.5,11.0,6.0,5.0,1,0,3.0,1.0,0.6,2.2,1.2,11,59,31,1.84375,0.96875,1,2
2023-11-26,Everton,Man United,1514.2841113224163,1626.7923313331357,8.0,5.0,3.0,1,0,3.0,1.0,0.6,1.6,1.0,-52.5,6.0,5.0,1.0,2,0,4.0,1.0,0.8,1.2,1.0,-11,40,59,1.0526315789473684,1.5526315789473684,0,3
2023-11-27,Fulham,Wolves,1505.2558593472666,1512.6375741999148,5.0,8.0,-3.0,0,2,1.0,3.0,0.2,1.0,1.6,7.5,8.0,7.0,1.0,1,0,2.0,1.0,0.4,1.6,1.4,-3,11,11,0.9166666666666666,0.9166666666666666,3,2
2023-12-02,Brentford,Luton,1593.854065058171,1485.1867490360598,8.0,6.0,2.0,0,2,3.0,2.0,0.6,1.6,1.2,37.5,6.0,8.0,-2.0,1,0,1.0,2.0,0.2,1.2,1.6,0,0,0,0.0,0.0,3,1
2023-12-02,Burnley,Sheffield United,1439.4924630698636,1394.0885409151356,3.0,12.0,-9.0,0,5,0.0,5.0,0.0,0.6,2.4,7.5,5.0,12.0,-7.0,0,1,1.0,3.0,0.2,1.0,2.4,-1,2,5,0.5,1.25,5,0
2023-12-02,Nott'm Forest,Everton,1499.7635372385578,1507.090564871155,8.0,11.0,-3.0,0,2,1.0,3.0,0.2,1.6,2.2,-52.5,5.0,8.0,-3.0,0,1,2.0,2.0,0.4,1.0,1.6,0,3,3,1.5,1.5,0,1
2023-12-02,Arsenal,Wolves,1705.4415552139824,1505.7088347582496,11.0,4.0,7.0,2,0,3.0,1.0,0.6,2.2,0.8,97.50000000000001,9.0,9.0,0.0,0,1,2.0,2.0,0.4,1.8,1.8,7,30,12,1.875,0.75,2,1
2023-12-02,Newcastle,Man United,1658.732366859786,1633.985877784397,11.0,5.0,6.0,1,0,3.0,1.0,0.6,2.2,1.0,37.49999999999999,7.0,4.0,3.0,3,0,4.0,1.0,0.8,1.4,0.8,-16,31,74,0.9117647058823529,2.176470588235294,1,0
2023-12-03,Bournemouth,Aston Villa,1461.6282986700407,1631.4349202290186,9.0,10.0,-1.0,2,0,3.0,2.0,0.6,1.8,2.0,7.5,12.0,6.0,6.0,2,0,4.0,1.0,0.8,2.4,1.2,2,8,7,1.3333333333333333,1.1666666666666667,2,2
2023-12-03,West Ham,Crystal Palace,1551.552605221463,1535.1387724269982,8.0,11.0,-3.0,2,0,2.0,3.0,0.4,1.6,2.2,7.5,6.0,11.0,-5.0,0,2,1.0,4.0,0.2,1.2,2.2,0,35,32,1.75,1.6,1,1
2023-12-03,Liverpool,Fulham,1742.7627780285559,1512.1845987889317,10.0,2.0,8.0,0,0,3.0,0.0,0.6,2.0,0.4,157.5,5.0,9.0,-4.0,1,0,1.0,3.0,0.2,1.0,1.8,10,50,22,1.9230769230769231,0.8461538461538461,4,3
2023-12-03,Chelsea,Brighton,1593.7947559656745,1610.7114788391557,11.0,13.0,-2.0,0,1,1.0,2.0,0.2,2.2,2.6,-52.50000000000001,7.0,7.0,0.0,1,0,1.0,1.0,0.2,1.4,1.4,4,21,11,1.75,0.9166666666666666,3,2
2023-12-03,Man City,Tottenham,1812.1303102710845,1623.6852428042475,16.0,7.0,9.0,0,0,3.0,0.0,0.6,3.2,1.4,37.50000000000001,7.0,9.0,-2.0,0,3,2.0,3.0,0.4,1.4,1.8,-5,61,56,1.605263157894737,1.4736842105263157,3,3
2023-12-05,Wolves,Burnley,1503.8398581283423,1454.3454692218297,8.0,10.0,-2.0,0,2,1.0,3.0,0.2,1.6,2.0,37.5,8.0,9.0,-1.0,1,0,1.0,4.0,0.2,1.6,1.8,-1,8,12,0.8,1.2,1,0
2023-12-05,Luton,Arsenal,1478.980220362044,1707.3105318438897,5.0,9.0,-4.0,0,1,1.0,3.0,0.2,1.0,1.8,-52.5,11.0,3.0,8.0,3,0,4.0,1.0,0.8,2.2,0.6,0,0,0,0.0,0.0,3,4
2023-12-06,Brighton,Brentford,1602.667080646441,1600.0605937321868,8.0,8.0,0.0,0,1,1.0,1.0,0.2,1.6,1.6,37.5,8.0,7.0,1.0,1,0,3.0,2.0,0.6,1.6,1.4,1,6,5,1.5,1.25,2,1
2023-12-06,Crystal Palace,Bournemouth,1535.818593382439,1465.6877921665657,7.0,8.0,-1.0,0,0,1.0,3.0,0.2,1.4,1.6,7.5,10.0,10.0,0.0,0,0,3.0,1.0,0.6,2.0,2.0,4,21,12,1.75,1.0,0,2
2023-12-06,Fulham,Nott'm Forest,1511.044566928845,1494.1661932987572,8.0,11.0,-3.0,0,1,1.0,3.0,0.2,1.6,2.2,67.5,6.0,10.0,-4.0,0,3,1.0,4.0,0.2,1.2,2.0,2,5,2,2.5,1.0,5,0
2023-12-06,Sheffield United,Liverpool,1379.2355347631694,1743.9028098886427,4.0,15.0,-11.0,0,2,1.0,3.0,0.2,0.8,3.0,7.5,12.0,5.0,7.0,1,0,3.0,0.0,0.6,2.4,1.0,-5,2,12,0.3333333333333333,2.0,0,2
2023-12-06,Aston Villa,Man City,1627.3754267324937,1806.944079916809,10.0,7.0,3.0,0,0,3.0,1.0,0.6,2.0,1.4,97.5,17.0,9.0,8.0,0,0,2.0,0.0,0.4,3.4,1.8,-20,26,73,0.8125,2.28125,1,0
2023-12-06,Man United,Chelsea,1628.4400416066728,1601.8391541583892,5.0,4.0,1.0,0,1,3.0,2.0,0.6,1.0,0.8,-22.499999999999996,12.0,13.0,-1.0,1,0,2.0,2.0,0.4,2.4,2.6,-1,46,43,1.2105263157894737,1.131578947368421,2,1
2023-12-07,Everton,Newcastle,1512.6879088109556,1664.2782030375101,6.0,6.0,0.0,1,0,3.0,1.0,0.6,1.2,1.2,7.5,8.0,5.0,3.0,2,0,3.0,1.0,0.6,1.6,1.0,5,53,42,1.5588235294117647,1.2352941176470589,3,0
2023-12-07,Tottenham,West Ham,1628.871473158523,1550.872784266022,8.0,12.0,-4.0,0,0,1.0,3.0,0.2,1.6,2.4,37.49999999999999,8.0,8.0,0.0,0,0,2.0,2.0,0.4,1.6,1.6,9,55,38,1.6176470588235294,1.1176470588235294,1,2
2023-12-09,Aston Villa,Arsenal,1635.6073297702826,1709.3472931806846,8.0,6.0,2.0,1,0,3.0,1.0,0.6,1.6,1.2,67.5,10.0,6.0,4.0,4,0,4.0,1.0,0.8,2.0,1.2,-14,30,63,0.9375,1.96875,1,0
2023-12-09,Wolves,Nott'm Forest,1508.8721509226987,1481.020674509065,7.0,8.0,-1.0,1,0,2.0,3.0,0.4,1.4,1.6,97.5,6.0,12.0,-6.0,0,4,1.0,4.0,0.2,1.2,2.4,1,2,1,1.0,0.5,1,1
2023-12-09,Sheffield United,Brentford,1377.0910387440297,1594.0355639682941,4.0,12.0,-8.0,0,3,1.0,3.0,0.2,0.8,2.4,7.5,7.0,9.0,-2.0,0,1,2.0,3.0,0.4,1.4,1.8,0,0,0,0.0,0.0,1,0
2023-12-09,Man United,Bournemouth,1635.276958665153,1478.6318432836622,7.0,2.0,5.0,1,0,4.0,1.0,0.8,1.4,0.4,37.49999999999999,10.0,9.0,1.0,1,0,3.0,1.0,0.6,2.0,1.8,7,26,10,2.1666666666666665,0.8333333333333334,0,3
2023-12-09,Brighton,Burnley,1608.6921104103337,1449.3131764274733,9.0,8.0,1.0,1,0,2.0,1.0,0.4,1.8,1.6,37.5,7.0,8.0,-1.0,0,1,1.0,4.0,0.2,1.4,1.6,-1,7,11,0.7,1.1,1,1
2023-12-09,Crystal Palace,Liverpool,1522.8745422653426,1746.0473059077824,6.0,8.0,-2.0,0,1,1.0,3.0,0.2,1.2,1.6,-22.500000000000004,11.0,5.0,6.0,2,0,3.0,0.0,0.6,2.2,1.0,-9,27,50,1.2272727272727273,2.272727272727273,1,2
2023-12-10,Everton,Chelsea,1530.8051456547469,1595.002237099909,8.0,6.0,2.0,2,0,3.0,1.0,0.6,1.6,1.2,-22.499999999999996,13.0,13.0,0.0,0,1,2.0,2.0,0.4,2.6,2.6,-8,37,57,0.9736842105263158,1.5,2,0
2023-12-10,Fulham,West Ham,1524.1900857185371,1559.5705797747742,12.0,10.0,2.0,1,0,2.0,3.0,0.4,2.4,2.0,37.49999999999999,10.0,8.0,2.0,1,0,3.0,1.0,0.6,2.0,1.6,-11,22,41,1.0,1.8636363636363635,5,0
2023-12-10,Luton,Man City,1476.9434590252492,1798.71217687902,7.0,10.0,-3.0,0,2,1.0,3.0,0.2,1.4,2.0,7.5,14.0,10.0,4.0,0,1,1.0,1.0,0.2,2.8,2.0,0,0,0,0.0,0.0,1,2
2023-12-10,Tottenham,Newcastle,1620.173677649771,1646.1609661937189,7.0,13.0,-6.0,0,1,0.0,4.0,0.0,1.4,2.6,37.5,6.0,6.0,0.0,0,1,3.0,2.0,0.6,1.2,1.2,2,57,52,1.6764705882352942,1.5294117647058822,4,1
2023-12-15,Nott'm Forest,Tottenham,1484.2933083903877,1633.5076460578084,5.0,13.0,-8.0,0,0,0.0,4.0,0.0,1.0,2.6,-22.500000000000004,10.0,10.0,0.0,1,0,1.0,3.0,0.2,2.0,2.0,-2,1,5,0.5,2.5,0,2
2023-12-16,Chelsea,Sheffield United,1581.8485742091857,1386.8316631636014,9.0,14.0,-5.0,0,2,1.0,3.0,0.2,1.8,2.8,37.5,3.0,11.0,-8.0,1,0,1.0,3.0,0.2,0.6,2.2,3,13,7,2.1666666666666665,1.1666666666666667,2,0
2023-12-16,Man City,Crystal Palace,1800.41949434905,1520.4356908876346,10.0,10.0,0.0,1,0,1.0,1.0,0.2,2.0,2.0,37.49999999999999,5.0,10.0,-5.0,0,2,0.0,4.0,0.0,1.0,2.0,13,49,15,2.227272727272727,0.6818181818181818,2,2
2023-12-16,Newcastle,Fulham,1632.8269977856814,1541.9812365571102,6.0,10.0,-4.0,0,2,2.0,3.0,0.4,1.2,2.0,157.5,17.0,9.0,8.0,2,0,3.0,2.0,0.6,3.4,1.8,0,30,26,1.25,1.0833333333333333,3,0
2023-12-16,Burnley,Everton,1454.0209226874454,1543.9588085454702,8.0,7.0,1.0,0,0,1.0,3.0,0.2,1.6,1.4,-82.5,9.0,5.0,4.0,3,0,4.0,1.0,0.8,1.8,1.0,-1,17,26,1.0625,1.625,0,2
2023-12-17,West Ham,Wolves,1541.7794289362012,1505.599517041376,8.0,10.0,-2.0,0,1,3.0,1.0,0.6,1.6,2.0,37.5,7.0,7.0,0.0,0,0,2.0,2.0,0.4,1.4,1.4,-1,16,16,1.1428571428571428,1.1428571428571428,3,0
2023-12-17,Liverpool,Man United,1748.4861572854904,1616.0785738039947,12.0,5.0,7.0,3,0,4.0,0.0,0.8,2.4,1.0,37.49999999999999,6.0,5.0,1.0,0,1,3.0,2.0,0.6,1.2,1.0,-6,54,44,1.4210526315789473,1.1578947368421053,0,0
2023-12-17,Arsenal,Brighton,1702.3113016336774,1603.9843641503617,10.0,6.0,4.0,0,1,4.0,1.0,0.8,2.0,1.2,97.50000000000001,9.0,8.0,1.0,0,0,2.0,1.0,0.4,1.8,1.6,-1,15,15,1.25,1.25,2,0
2023-12-17,Brentford,Aston Villa,1584.2949395487224,1642.6433213172897,4.0,8.0,-4.0,0,2,1.0,4.0,0.2,0.8,1.6,37.49999999999999,9.0,4.0,5.0,2,0,4.0,0.0,0.8,1.8,0.8,0,4,7,1.0,1.75,1,2
2023-12-21,Crystal Palace,Brighton,1526.7534433156627,1599.0479243131615,5.0,9.0,-4.0,0,0,0.0,3.0,0.0,1.0,1.8,-22.500000000000004,8.0,9.0,-1.0,0,1,2.0,2.0,0.4,1.6,1.8,0,13,14,1.0833333333333333,1.1666666666666667,1,1
2023-12-22,Aston Villa,Sheffield United,1649.09818871186,1382.7030402445378,8.0,4.0,4.0,3,0,4.0,0.0,0.8,1.6,0.8,157.5,2.0,12.0,-10.0,0,1,1.0,4.0,0.2,0.4,2.4,0,6,5,1.0,0.8333333333333334,1,1
2023-12-23,West Ham,Man United,1552.3904100928896,1620.2879679349394,8.0,8.0,0.0,1,0,3.0,1.0,0.6,1.6,1.6,-22.499999999999996,5.0,5.0,0.0,0,0,2.0,2.0,0.4,1.0,1.0,-14,27,57,0.7941176470588235,1.6764705882352942,2,0
2023-12-23,Fulham,Burnley,1537.1688857736888,1448.5116169862413,16.0,9.0,7.0,0,1,3.0,2.0,0.6,3.2,1.8,127.50000000000001,7.0,6.0,1.0,0,1,1.0,3.0,0.2,1.4,1.2,0,10,8,1.6666666666666667,1.3333333333333333,0,2
2023-12-23,Luton,Newcastle,1475.2361415552193,1637.6393485691028,7.0,11.0,-4.0,0,3,1.0,4.0,0.2,1.4,2.2,37.5,9.0,8.0,1.0,1,0,3.0,2.0,0.6,1.8,1.6,0,0,0,0.0,0.0,1,0
2023-12-23,Nott'm Forest,Bournemouth,1478.7655587520446,1497.8302281448205,3.0,12.0,-9.0,0,1,0.0,4.0,0.0,0.6,2.4,-52.5,12.0,3.0,9.0,2,0,4.0,0.0,0.8,2.4,0.6,-1,3,4,1.5,2.0,2,3
2023-12-23,Tottenham,Everton,1639.0353956961515,1549.4681142466743,11.0,8.0,3.0,2,0,2.0,2.0,0.4,2.2,1.6,-52.50000000000001,8.0,3.0,5.0,4,0,4.0,1.0,0.8,1.6,0.6,10,59,34,1.5526315789473684,0.8947368421052632,2,1
2023-12-23,Liverpool,Arsenal,1744.2767631545457,1707.2477414708776,9.0,5.0,4.0,0,0,3.0,0.0,0.6,1.8,1.0,67.5,9.0,5.0,4.0,1,0,4.0,1.0,0.8,1.8,1.0,3,75,58,1.9736842105263157,1.5263157894736843,1,1
2023-12-24,Wolves,Chelsea,1494.9885358846875,1585.9771971282494,5.0,9.0,-4.0,0,1,1.0,3.0,0.2,1.0,1.8,7.5,7.0,10.0,-3.0,1,0,2.0,3.0,0.4,1.4,2.0,-4,12,28,0.75,1.75,2,1
2023-12-26,Newcastle,Nott'm Forest,1628.8188625606194,1473.415992408242,5.0,8.0,-3.0,0,1,2.0,3.0,0.4,1.0,1.6,157.5,3.0,12.0,-9.0,0,2,0.0,4.0,0.0,0.6,2.4,2,4,1,2.0,0.5,1,3
2023-12-26,Bournemouth,Fulham,1503.1797944886232,1521.637574258568,13.0,5.0,8.0,3,0,4.0,0.0,0.8,2.6,1.0,67.5,13.0,9.0,4.0,0,2,2.0,3.0,0.4,2.6,1.8,1,7,4,1.75,1.0,3,0
2023-12-26,Sheffield United,Luton,1389.7432739855612,1484.0566275637027,2.0,10.0,-8.0,0,0,1.0,3.0,0.2,0.4,2.0,37.5,8.0,10.0,-2.0,1,0,2.0,3.0,0.4,1.6,2.0,0,0,0,0.0,0.0,2,3
2023-12-26,Burnley,Liverpool,1464.042928501362,1741.4882708062178,8.0,4.0,4.0,1,0,2.0,2.0,0.4,1.6,0.8,-22.500000000000004,9.0,5.0,4.0,0,0,3.0,0.0,0.6,1.8,1.0,-10,10,33,0.625,2.0625,0,2
2023-12-26,Man United,Aston Villa,1607.0501601377189,1642.0579549708366,2.0,7.0,-5.0,0,1,1.0,3.0,0.2,0.4,1.4,37.49999999999999,7.0,4.0,3.0,0,0,3.0,0.0,0.6,1.4,0.8,20,68,25,2.125,0.78125,3,2
2023-12-27,Everton,Man City,1543.3760003039338,1794.1017419210218,9.0,2.0,7.0,0,1,4.0,1.0,0.8,1.8,0.4,37.49999999999999,8.0,8.0,0.0,0,0,1.0,1.0,0.2,1.6,1.6,-5,39,54,1.0263157894736843,1.4210526315789473,1,3
2023-12-27,Chelsea,Crystal Palace,1577.7246118548007,1529.3061118479043,7.0,8.0,-1.0,0,1,2.0,3.0,0.4,1.4,1.6,37.5,5.0,8.0,-3.0,0,0,0.0,2.0,0.0,1.0,1.6,14,44,16,2.0,0.7272727272727273,2,1
2023-12-27,Brentford,Wolves,1577.840072154152,1503.2411211581361,5.0,7.0,-2.0,0,3,1.0,4.0,0.2,1.0,1.4,67.5,5.0,7.0,-2.0,1,0,2.0,2.0,0.4,1.0,1.4,-1,4,5,1.0,1.25,1,4
2023-12-28,Brighton,Tottenham,1596.49525578092,1645.127509638892,6.0,8.0,-2.0,0,0,1.0,2.0,0.2,1.2,1.6,-52.5,12.0,7.0,5.0,3,0,3.0,1.0,0.6,2.4,1.4,-5,10,15,0.8333333333333334,1.25,4,2
2023-12-28,Arsenal,West Ham,1710.0362338192056,1565.6282178901101,9.0,6.0,3.0,0,0,3.0,1.0,0.6,1.8,1.2,97.5,8.0,7.0,1.0,2,0,3.0,1.0,0.6,1.6,1.4,17,70,30,2.0588235294117645,0.8823529411764706,0,2
2023-12-30,Luton,Chelsea,1489.718435146091,1582.7787026091755,9.0,11.0,-2.0,2,0,2.0,3.0,0.4,1.8,2.2,37.5,6.0,7.0,-1.0,1,0,2.0,3.0,0.4,1.2,1.4,-1,0,3,0.0,3.0,2,3
2023-12-30,Aston Villa,Burnley,1635.1839897204775,1461.1228079967593,7.0,5.0,2.0,0,1,3.0,1.0,0.6,1.4,1.0,97.50000000000001,3.0,6.0,-3.0,0,1,1.0,3.0,0.2,0.6,1.2,2,20,14,1.8181818181818181,1.2727272727272727,3,2
2023-12-30,Crystal Palace,Brentford,1524.2520210935295,1559.7707116426275,5.0,9.0,-4.0,0,1,0.0,3.0,0.0,1.0,1.8,-22.500000000000004,6.0,10.0,-4.0,0,4,1.0,4.0,0.2,1.2,2.0,0,3,3,0.6,0.6,3,1
2023-12-30,Man City,Sheffield United,1798.6413763912853,1384.081466403173,10.0,8.0,2.0,1,0,2.0,1.0,0.4,2.0,1.6,67.5,4.0,8.0,-4.0,0,1,1.0,3.0,0.2,0.8,1.6,6,8,1,1.1428571428571428,0.14285714285714285,2,0
2023-12-30,Wolves,Everton,1521.3104816696607,1538.8363658336702,8.0,6.0,2.0,2,0,3.0,1.0,0.6,1.6,1.2,-22.50000000000001,9.0,5.0,4.0,0,2,3.0,2.0,0.6,1.8,1.0,1,21,19,1.2352941176470589,1.1176470588235294,3,0
2023-12-30,Nott'm Forest,Man United,1489.926439220612,1613.924125388078,6.0,12.0,-6.0,1,0,1.0,3.0,0.2,1.2,2.4,-22.500000000000004,5.0,8.0,-3.0,1,0,2.0,2.0,0.4,1.0,1.6,-3,2,8,0.6666666666666666,2.6666666666666665,2,1
2023-12-31,Fulham,Arsenal,1509.9784628159548,1694.18005722386,10.0,8.0,2.0,0,3,2.0,3.0,0.4,2.0,1.6,37.49999999999999,7.0,7.0,0.0,0,1,2.0,2.0,0.4,1.4,1.4,-15,22,62,0.8148148148148148,2.2962962962962963,2,1
2023-12-31,Tottenham,Bournemouth,1631.6504127834878,1514.8389059312365,11.0,8.0,3.0,0,1,3.0,2.0,0.6,2.2,1.6,-52.50000000000001,13.0,4.0,9.0,4,0,4.0,0.0,0.8,2.6,0.8,7,32,10,2.4615384615384617,0.7692307692307693,3,1
2024-01-01,Liverpool,Newcastle,1744.4083913108204,1612.3084157482492,7.0,2.0,5.0,1,0,3.0,0.0,0.6,1.4,0.4,97.5,5.0,11.0,-6.0,0,2,1.0,4.0,0.2,1.0,2.2,17,74,30,2.1142857142857143,0.8571428571428571,4,2
2024-01-02,West Ham,Brighton,1581.4843944854556,1609.972352636324,9.0,6.0,3.0,3,0,4.0,1.0,0.8,1.8,1.2,67.5,8.0,7.0,1.0,1,0,2.0,1.0,0.4,1.6,1.4,-5,15,27,1.1538461538461537,2.076923076923077,0,0
2024-01-12,Burnley,Luton,1458.9857662310776,1484.0297251557272,5.0,8.0,-3.0,0,2,1.0,3.0,0.2,1.0,1.6,7.5,10.0,11.0,-1.0,0,1,2.0,3.0,0.4,2.0,2.2,1,2,1,2.0,1.0,1,1
2024-01-13,Newcastle,Man City,1608.119578584577,1799.6991931648356,7.0,12.0,-5.0,0,3,1.0,4.0,0.2,1.4,2.4,37.50000000000001,9.0,5.0,4.0,2,0,3.0,1.0,0.6,1.8,1.0,-23,28,89,0.8,2.5428571428571427,2,3
2024-01-13,Chelsea,Fulham,1588.4674125995393,1519.0681954221923,8.0,7.0,1.0,2,0,3.0,2.0,0.6,1.6,1.4,97.5,7.0,9.0,-2.0,1,0,2.0,3.0,0.4,1.4,1.8,15,46,18,1.7037037037037037,0.6666666666666666,1,0
2024-01-14,Everton,Aston Villa,1523.659508532346,1637.3210314861592,6.0,8.0,-2.0,0,3,2.0,3.0,0.4,1.2,1.6,7.5,9.0,7.0,2.0,1,0,3.0,1.0,0.6,1.8,1.4,-5,49,54,1.4848484848484849,1.6363636363636365,0,0
2024-01-14,Man United,Tottenham,1604.836811066465,1640.37095533448,4.0,9.0,-5.0,0,1,1.0,3.0,0.2,0.8,1.8,37.49999999999999,13.0,7.0,6.0,1,0,4.0,1.0,0.8,2.6,1.4,13,61,41,1.564102564102564,1.0512820512820513,2,2
2024-01-20,Arsenal,Crystal Palace,1685.0903246176226,1536.7268764226312,4.0,6.0,-2.0,0,2,1.0,3.0,0.2,0.8,1.2,97.50000000000001,8.0,8.0,0.0,1,0,1.0,2.0,0.2,1.6,1.6,10,45,27,1.9565217391304348,1.173913043478261,5,0
2024-01-20,Brentford,Nott'm Forest,1547.2958563135257,1499.013753542225,4.0,12.0,-8.0,0,5,0.0,5.0,0.0,0.8,2.4,37.5,8.0,8.0,0.0,2,0,2.0,2.0,0.4,1.6,1.6,1,5,4,1.6666666666666667,1.3333333333333333,3,2
2024-01-21,Sheffield United,West Ham,1383.0236496296227,1580.3857155968956,4.0,8.0,-4.0,0,2,1.0,3.0,0.2,0.8,1.6,-22.499999999999996,7.0,5.0,2.0,0,0,3.0,1.0,0.6,1.4,1.0,-2,5,8,0.7142857142857143,1.1428571428571428,2,2
2024-01-21,Bournemouth,Liverpool,1506.1183633802443,1748.5972284744926,12.0,5.0,7.0,0,1,4.0,1.0,0.8,2.4,1.0,7.5,9.0,4.0,5.0,2,0,3.0,0.0,0.6,1.8,0.8,-8,10,39,0.7692307692307693,3.0,0,4
2024-01-22,Brighton,Wolves,1611.0710315248841,1536.4873389709849,6.0,6.0,0.0,0,0,1.0,1.0,0.2,1.2,1.2,37.5,10.0,6.0,4.0,3,0,3.0,1.0,0.6,2.0,1.2,3,23,11,2.090909090909091,1.0,0,0
2024-01-30,Nott'm Forest,Arsenal,1493.9568957658757,1691.388608063009,9.0,10.0,-1.0,0,1,2.0,3.0,0.4,1.8,2.0,-22.500000000000004,9.0,5.0,4.0,1,0,2.0,2.0,0.4,1.8,1.0,-1,2,7,0.6666666666666666,2.3333333333333335,1,2
2024-01-30,Fulham,Everton,1515.5024376185809,1526.486970151594,2.0,10.0,-8.0,0,1,1.0,4.0,0.2,0.4,2.0,37.50000000000001,4.0,8.0,-4.0,0,0,1.0,3.0,0.2,0.8,1.6,-6,26,43,0.9629629629629629,1.5925925925925926,0,0
2024-01-30,Luton,Brighton,1483.529189702369,1608.1036273871011,8.0,8.0,0.0,0,0,2.0,2.0,0.4,1.6,1.6,37.5,5.0,5.0,0.0,0,0,1.0,1.0,0.2,1.0,1.0,-1,1,4,1.0,4.0,4,0
2024-01-30,Crystal Palace,Sheffield United,1530.4285929772448,1388.1147285151471,7.0,11.0,-4.0,0,1,1.0,2.0,0.2,1.4,2.2,37.5,5.0,10.0,-5.0,0,0,0.0,3.0,0.0,1.0,2.0,1,5,2,1.0,0.4,3,2
2024-01-30,Aston Villa,Newcastle,1634.4935698669112,1604.339930715785,8.0,7.0,1.0,0,0,2.0,1.0,0.4,1.6,1.4,127.50000000000001,8.0,11.0,-3.0,0,4,1.0,4.0,0.2,1.6,2.2,-2,36,40,1.1612903225806452,1.2903225806451613,1,3
2024-01-31,Man City,Burnley,1803.4788410336278,1459.4863016844358,12.0,6.0,6.0,3,0,4.0,0.0,0.8,2.4,1.2,37.5,5.0,8.0,-3.0,0,0,1.0,3.0,0.2,1.0,1.6,12,48,11,2.823529411764706,0.6470588235294118,3,1
2024-01-31,Tottenham,Brentford,1640.4274860927221,1552.352714089875,11.0,8.0,3.0,0,0,3.0,1.0,0.6,2.2,1.6,67.5,6.0,12.0,-6.0,1,0,1.0,4.0,0.2,1.2,2.4,0,7,7,1.4,1.4,3,2
2024-01-31,Liverpool,Chelsea,1754.5718770723033,1592.0331704031507,11.0,3.0,8.0,3,0,3.0,0.0,0.6,2.2,0.6,67.5,9.0,5.0,4.0,3,0,4.0,1.0,0.8,1.8,1.0,1,46,42,1.1794871794871795,1.0769230769230769,4,1
2024-02-01,West Ham,Bournemouth,1575.2946367113711,1500.1437147824336,9.0,2.0,7.0,0,0,3.0,0.0,0.6,1.8,0.4,-22.50000000000001,10.0,9.0,1.0,0,2,3.0,2.0,0.6,2.0,1.8,1,27,19,2.076923076923077,1.4615384615384615,1,1
